train_accuracy_0,test_accuracy_0,train_accuracy_1,test_accuracy_1,train_accuracy_2,test_accuracy_2,train_accuracy_3,test_accuracy_3,train_accuracy_4,test_accuracy_4,train_accuracy_5,test_accuracy_5,train_accuracy_6,test_accuracy_6,train_accuracy_7,test_accuracy_7,train_accuracy_8,test_accuracy_8,train_accuracy_9,test_accuracy_9
0.9899999999999999,0.544,0.985,0.5439999999999999,0.9899999999999999,0.5290000000000001,0.9900000000000001,0.5309999999999999,0.9883333333333333,0.514,0.9983333333333334,0.525,0.995,0.516,0.9883333333333333,0.526,0.9933333333333333,0.547,0.9883333333333333,0.542
0.9899999999999999,0.542,0.985,0.548,0.9899999999999999,0.529,0.9900000000000001,0.5309999999999999,0.9883333333333333,0.517,0.9983333333333334,0.5210000000000001,0.995,0.517,0.9883333333333333,0.5289999999999999,0.9916666666666666,0.5469999999999999,0.9883333333333333,0.541
0.9899999999999999,0.54,0.985,0.548,0.9899999999999999,0.527,0.9900000000000001,0.532,0.9883333333333333,0.521,0.9983333333333334,0.523,0.995,0.515,0.9866666666666667,0.5269999999999999,0.9916666666666666,0.546,0.9883333333333333,0.545
0.9899999999999999,0.539,0.985,0.5479999999999999,0.9916666666666666,0.525,0.9900000000000001,0.534,0.9883333333333333,0.519,0.9983333333333334,0.5189999999999999,0.9933333333333333,0.518,0.9866666666666667,0.525,0.9916666666666666,0.543,0.9883333333333333,0.542
0.9899999999999999,0.533,0.9866666666666667,0.5479999999999999,0.9916666666666666,0.523,0.9900000000000001,0.533,0.9883333333333333,0.52,0.9966666666666667,0.517,0.9933333333333333,0.5200000000000001,0.9866666666666667,0.526,0.9916666666666666,0.542,0.9883333333333333,0.5429999999999999
0.9883333333333333,0.534,0.9866666666666667,0.5469999999999999,0.9916666666666666,0.522,0.9900000000000001,0.53,0.9883333333333333,0.5189999999999999,0.9966666666666667,0.514,0.9933333333333333,0.522,0.9883333333333333,0.521,0.9933333333333333,0.543,0.9883333333333333,0.5440000000000002
0.9899999999999999,0.531,0.9883333333333333,0.5479999999999999,0.9916666666666666,0.527,0.9900000000000001,0.5269999999999999,0.9916666666666667,0.517,0.995,0.515,0.9933333333333333,0.5210000000000001,0.9883333333333333,0.5189999999999999,0.9933333333333333,0.5479999999999999,0.9883333333333333,0.545
0.9916666666666667,0.5289999999999999,0.9900000000000001,0.5529999999999999,0.9916666666666666,0.5290000000000001,0.9900000000000001,0.524,0.9916666666666667,0.519,0.995,0.515,0.9933333333333333,0.518,0.9883333333333333,0.522,0.9933333333333333,0.5489999999999999,0.9883333333333333,0.5429999999999999
0.9916666666666667,0.53,0.9900000000000001,0.5509999999999999,0.9916666666666666,0.5269999999999999,0.9900000000000001,0.525,0.9916666666666667,0.523,0.9933333333333333,0.516,0.9933333333333333,0.518,0.9900000000000001,0.525,0.9933333333333333,0.5499999999999999,0.9883333333333333,0.541
0.9916666666666667,0.529,0.9900000000000001,0.555,0.9916666666666666,0.529,0.9900000000000001,0.52,0.9916666666666667,0.524,0.9933333333333333,0.513,0.9933333333333333,0.52,0.9900000000000001,0.529,0.995,0.553,0.9866666666666667,0.542
0.9916666666666667,0.534,0.9916666666666667,0.5599999999999999,0.9916666666666666,0.534,0.9900000000000001,0.5189999999999999,0.9916666666666667,0.523,0.995,0.512,0.9950000000000001,0.52,0.9883333333333333,0.5279999999999999,0.995,0.552,0.9866666666666667,0.5409999999999999
0.9916666666666667,0.5330000000000001,0.9900000000000001,0.5599999999999999,0.9916666666666666,0.532,0.9900000000000001,0.521,0.9916666666666667,0.526,0.995,0.514,0.9950000000000001,0.522,0.9866666666666667,0.529,0.995,0.5509999999999999,0.9866666666666667,0.544
0.9933333333333333,0.531,0.9900000000000001,0.5569999999999999,0.9916666666666666,0.53,0.9900000000000001,0.52,0.9916666666666667,0.5210000000000001,0.995,0.516,0.9950000000000001,0.522,0.9866666666666667,0.526,0.995,0.5499999999999999,0.9883333333333333,0.5439999999999999
0.9933333333333333,0.528,0.9900000000000001,0.5569999999999999,0.9899999999999999,0.529,0.9900000000000001,0.522,0.9916666666666667,0.5250000000000001,0.995,0.514,0.9950000000000001,0.523,0.9866666666666667,0.524,0.995,0.551,0.9883333333333333,0.541
0.9933333333333333,0.525,0.9900000000000001,0.5599999999999999,0.9899999999999999,0.53,0.9900000000000001,0.5209999999999999,0.9916666666666667,0.528,0.995,0.508,0.9966666666666667,0.521,0.9866666666666667,0.5229999999999999,0.995,0.553,0.9899999999999999,0.541
0.9933333333333333,0.529,0.9883333333333333,0.563,0.9899999999999999,0.53,0.9883333333333333,0.518,0.9916666666666667,0.5250000000000001,0.995,0.508,0.9966666666666667,0.5210000000000001,0.9866666666666667,0.527,0.995,0.552,0.9899999999999999,0.5359999999999999
0.9933333333333333,0.527,0.9883333333333333,0.562,0.9899999999999999,0.529,0.9883333333333333,0.521,0.9916666666666667,0.526,0.995,0.508,0.9966666666666667,0.5199999999999999,0.9866666666666667,0.528,0.9966666666666667,0.5509999999999999,0.9916666666666667,0.538
0.9933333333333333,0.53,0.9883333333333333,0.563,0.9899999999999999,0.529,0.9883333333333333,0.5199999999999999,0.9916666666666667,0.518,0.995,0.5109999999999999,0.9966666666666667,0.5229999999999999,0.9866666666666667,0.5290000000000001,0.9966666666666667,0.547,0.9916666666666667,0.534
0.9933333333333333,0.528,0.9883333333333333,0.564,0.9899999999999999,0.529,0.9883333333333333,0.519,0.9916666666666667,0.517,0.995,0.512,0.9966666666666667,0.522,0.9866666666666667,0.531,0.9966666666666667,0.545,0.9933333333333333,0.5369999999999999
0.9933333333333333,0.525,0.9883333333333333,0.5660000000000001,0.9899999999999999,0.523,0.9899999999999999,0.519,0.9916666666666667,0.52,0.995,0.5149999999999999,0.9966666666666667,0.526,0.9866666666666667,0.527,0.995,0.5449999999999999,0.9933333333333333,0.5349999999999999
0.9933333333333333,0.532,0.9883333333333333,0.567,0.9899999999999999,0.5239999999999999,0.9899999999999999,0.518,0.9916666666666667,0.52,0.995,0.516,0.995,0.526,0.9866666666666667,0.5290000000000001,0.995,0.545,0.9933333333333333,0.5399999999999999
0.9933333333333333,0.532,0.9883333333333333,0.565,0.9899999999999999,0.53,0.9899999999999999,0.5170000000000001,0.9916666666666667,0.519,0.995,0.517,0.9933333333333333,0.5269999999999999,0.9883333333333333,0.53,0.995,0.544,0.9933333333333333,0.5369999999999999
0.9933333333333333,0.528,0.9883333333333333,0.559,0.9899999999999999,0.531,0.9899999999999999,0.513,0.9916666666666667,0.522,0.995,0.513,0.9950000000000001,0.528,0.9883333333333333,0.5289999999999999,0.995,0.5410000000000001,0.9933333333333333,0.5349999999999999
0.9933333333333333,0.527,0.9883333333333333,0.558,0.9899999999999999,0.5280000000000001,0.9899999999999999,0.511,0.9916666666666667,0.52,0.995,0.511,0.9950000000000001,0.528,0.9883333333333333,0.528,0.995,0.5429999999999999,0.9933333333333333,0.533
0.9933333333333333,0.529,0.9900000000000001,0.562,0.9899999999999999,0.53,0.9899999999999999,0.513,0.9916666666666667,0.52,0.995,0.513,0.9950000000000001,0.528,0.9883333333333333,0.524,0.995,0.5399999999999999,0.9933333333333333,0.532
0.9933333333333333,0.5290000000000001,0.9900000000000001,0.561,0.9899999999999999,0.5290000000000001,0.9883333333333333,0.512,0.9916666666666667,0.518,0.995,0.511,0.9950000000000001,0.529,0.9883333333333333,0.522,0.995,0.5409999999999999,0.9933333333333333,0.531
0.9933333333333333,0.5280000000000001,0.9900000000000001,0.562,0.9899999999999999,0.528,0.9900000000000001,0.5109999999999999,0.9916666666666667,0.524,0.995,0.51,0.9950000000000001,0.5290000000000001,0.9883333333333333,0.522,0.995,0.542,0.9933333333333333,0.532
0.9933333333333333,0.5280000000000001,0.9900000000000001,0.562,0.9899999999999999,0.527,0.9900000000000001,0.513,0.9916666666666667,0.5250000000000001,0.995,0.514,0.9950000000000001,0.526,0.9883333333333333,0.524,0.995,0.54,0.9933333333333333,0.53
